2392
C+,SO2,NAN,SO+,CO,NAN,NAN,2.30E-09,0,0,10,41000
CH+,CH,NAN,C2+,H2,NAN,NAN,7.40E-10,0,0,10,41000
CH+,N,NAN,CN+,H,NAN,NAN,1.90E-10,0,0,10,41000
CH,N+,NAN,CN+,H,NAN,NAN,3.60E-10,0,0,10,41000
CH+,CH2,NAN,C2H+,H2,NAN,NAN,1.00E-09,0,0,10,41000
CH,NH+,NAN,CH2+,N,NAN,NAN,9.90E-10,0,0,10,41000
CH+,NH,NAN,CN+,H2,NAN,NAN,7.60E-10,0,0,10,41000
CH,CH3+,NAN,C2H2+,H2,NAN,NAN,7.10E-10,0,0,10,41000
CH+,O,NAN,CO+,H,NAN,NAN,3.50E-10,0,0,10,41000
CH,O+,NAN,CO+,H,NAN,NAN,3.50E-10,0,0,10,41000
CH+,NH2,NAN,HCN+,H2,NAN,NAN,1.10E-09,0,0,10,41000
CH,NH2+,NAN,NH,CH2+,NAN,NAN,3.50E-10,0,0,10,41000
CH+,CH4,NAN,C2H2+,H2,H,NAN,1.43E-10,0,0,10,41000
CH,OH+,NAN,O,CH2+,NAN,NAN,3.50E-10,0,0,10,41000
CH+,OH,NAN,CO+,H2,NAN,NAN,7.50E-10,0,0,10,41000
CH+,NH3,NAN,NH4+,C,NAN,NAN,4.05E-10,0,0,10,41000
CH,NH3+,NAN,NH4+,C,NAN,NAN,6.90E-10,0,0,10,41000
CH,CH5+,NAN,CH4,CH2+,NAN,NAN,6.90E-10,0,0,10,41000
CH+,H2O,NAN,H3O+,C,NAN,NAN,5.80E-10,0,0,10,41000
CH,H2O+,NAN,OH,CH2+,NAN,NAN,3.40E-10,0,0,10,41000
CH+,H2O,NAN,H2CO+,H,NAN,NAN,5.80E-10,0,0,10,41000
CH+,H2O,NAN,HCO+,H2,NAN,NAN,2.90E-09,0,0,10,41000
CH,H3O+,NAN,H2O,CH2+,NAN,NAN,6.80E-10,0,0,10,41000
CH+,C2,NAN,C3+,H,NAN,NAN,1.00E-09,0,0,10,41000
CH,C2+,NAN,C3+,H,NAN,NAN,3.20E-10,0,0,10,41000
CH+,C2H,NAN,C3+,H2,NAN,NAN,9.80E-10,0,0,10,41000
CH,C2H+,NAN,C2,CH2+,NAN,NAN,3.20E-10,0,0,10,41000
CH+,CN,NAN,C2N+,H,NAN,NAN,5.50E-10,0,0,10,41000
CH+,HCN,NAN,HCNH+,C,NAN,NAN,1.80E-09,0,0,10,41000
CH+,HNC,NAN,HCNH+,C,NAN,NAN,1.80E-09,0,0,10,41000
CH,HCN+,NAN,CN,CH2+,NAN,NAN,6.30E-10,0,0,10,41000
CH+,HCN,NAN,C2N+,H2,NAN,NAN,3.60E-10,0,0,10,41000
CH+,HCN,NAN,C2NH+,H,NAN,NAN,2.40E-10,0,0,10,41000
CH,CO+,NAN,HCO+,C,NAN,NAN,3.20E-10,0,0,10,41000
CH,HCNH+,NAN,HCN,CH2+,NAN,NAN,3.15E-10,0,0,10,41000
CH,HCNH+,NAN,HNC,CH2+,NAN,NAN,3.15E-10,0,0,10,41000
CH,SI+,NAN,SIC+,H,NAN,NAN,6.30E-10,0,0,10,41000
CH+,HCO,NAN,CO,CH2+,NAN,NAN,4.60E-10,0,0,10,41000
CH,HCO+,NAN,CO,CH2+,NAN,NAN,6.30E-10,0,0,10,41000
CH,N2H+,NAN,N2,CH2+,NAN,NAN,6.30E-10,0,0,10,41000
CH,SIH+,NAN,SI,CH2+,NAN,NAN,6.00E-10,0,0,10,41000
CH+,H2CO,NAN,CO,CH3+,NAN,NAN,9.60E-10,0,0,10,41000
CH+,H2CO,NAN,H3CO+,C,NAN,NAN,9.60E-10,0,0,10,41000
CH+,H2CO,NAN,HCO+,CH2,NAN,NAN,9.60E-10,0,0,10,41000
CH,H2CO+,NAN,HCO,CH2+,NAN,NAN,3.10E-10,0,0,10,41000
CH,HNO+,NAN,NO,CH2+,NAN,NAN,6.20E-10,0,0,10,41000
CH,H3CO+,NAN,H2CO,CH2+,NAN,NAN,6.20E-10,0,0,10,41000
CH+,O2,NAN,CO+,OH,NAN,NAN,1.00E-11,0,0,10,41000
CH+,O2,NAN,HCO+,O,NAN,NAN,9.70E-10,0,0,10,41000
CH+,O2,NAN,HCO,O+,NAN,NAN,1.00E-11,0,0,10,41000
CH,O2+,NAN,HCO+,O,NAN,NAN,3.10E-10,0,0,10,41000
CH+,CH3OH,NAN,H2CO,CH3+,NAN,NAN,1.45E-09,0,0,10,41000
CH+,CH3OH,NAN,H3CO+,CH2,NAN,NAN,2.90E-10,0,0,10,41000
CH+,CH3OH,NAN,CH3OH2+,C,NAN,NAN,1.16E-09,0,0,10,41000
CH+,S,NAN,HS+,C,NAN,NAN,4.70E-10,0,0,10,41000
CH+,S,NAN,CS+,H,NAN,NAN,4.70E-10,0,0,10,41000
CH,S+,NAN,CS+,H,NAN,NAN,6.20E-10,0,0,10,41000
CH,O2H+,NAN,O2,CH2+,NAN,NAN,6.20E-10,0,0,10,41000
CH,HS+,NAN,S,CH2+,NAN,NAN,5.80E-10,0,0,10,41000
CH+,H2S,NAN,H3S+,C,NAN,NAN,6.30E-10,0,0,10,41000
CH+,H2S,NAN,HCS+,H2,NAN,NAN,1.47E-09,0,0,10,41000
CH+,CO2,NAN,HCO+,CO,NAN,NAN,1.60E-09,0,0,10,41000
CH,SIO+,NAN,HCO+,SI,NAN,NAN,5.90E-10,0,0,10,41000
CH+,OCS,NAN,HCS+,CO,NAN,NAN,1.05E-09,0,0,10,41000
CH+,OCS,NAN,HOCS+,C,NAN,NAN,8.55E-10,0,0,10,41000
N,CH2+,NAN,HCN+,H,NAN,NAN,2.20E-10,0,0,10,41000
N+,NH,NAN,N2+,H,NAN,NAN,3.70E-10,0,0,10,41000
N,NH+,NAN,N2+,H,NAN,NAN,1.30E-09,0,0,10,41000
N,NH2+,NAN,N2H+,H,NAN,NAN,9.10E-11,0,0,10,41000
N+,CH4,NAN,CH3+,N,H,NAN,4.70E-10,0,0,10,41000
N+,CH4,NAN,HCN+,H2,H,NAN,5.60E-11,0,0,10,41000
N+,CH4,NAN,HCNH+,H,H,NAN,3.80E-10,0,0,10,41000
N,OH+,NAN,NO+,H,NAN,NAN,8.90E-10,0,0,10,41000
N+,NH3,NAN,NH2+,NH,NAN,NAN,2.16E-10,0,0,10,41000
N+,NH3,NAN,N2H+,H2,NAN,NAN,2.16E-10,0,0,10,41000
N,H2O+,NAN,NO+,H2,NAN,NAN,2.80E-11,0,0,10,41000
N,H2O+,NAN,HNO+,H,NAN,NAN,1.12E-10,0,0,10,41000
N,C2+,NAN,CN,C+,NAN,NAN,4.00E-11,0,0,10,41000
N,C2H+,NAN,CN,CH+,NAN,NAN,9.00E-11,0,0,10,41000
N,C2H+,NAN,C2N+,H,NAN,NAN,1.00E-10,0,0,10,41000
N,CN+,NAN,N2+,C,NAN,NAN,6.10E-10,0,0,10,41000
N,C2H2+,NAN,HCN,CH+,NAN,NAN,2.50E-11,0,0,10,41000
N,C2H2+,NAN,C2N+,H2,NAN,NAN,7.50E-11,0,0,10,41000
N,C2H2+,NAN,C2NH+,H,NAN,NAN,1.50E-10,0,0,10,41000
N+,CO,NAN,NO+,C,NAN,NAN,1.45E-10,0,0,10,41000
N+,HCO,NAN,CO,NH+,NAN,NAN,4.50E-10,0,0,10,41000
N+,NO,NAN,N2+,O,NAN,NAN,7.90E-11,0,0,10,41000
N+,H2CO,NAN,HCO+,NH,NAN,NAN,7.25E-10,0,0,10,41000
N+,H2CO,NAN,NO+,CH2,NAN,NAN,2.90E-10,0,0,10,41000
N+,O2,NAN,NO,O+,NAN,NAN,3.66E-11,0,0,10,41000
N+,O2,NAN,NO+,O,NAN,NAN,2.63E-10,0,0,10,41000
N,O2+,NAN,NO+,O,NAN,NAN,1.80E-10,0,0,10,41000
N+,CH3OH,NAN,NO+,CH3,H,NAN,3.10E-10,0,0,10,41000
N+,CH3OH,NAN,NO,CH3+,H,NAN,1.24E-10,0,0,10,41000
N+,CH3OH,NAN,H2CO+,NH,H,NAN,9.30E-10,0,0,10,41000
N+,CH3OH,NAN,H3CO+,NH,NAN,NAN,4.96E-10,0,0,10,41000
N,HS+,NAN,NS+,H,NAN,NAN,7.40E-10,0,0,10,41000
N+,H2S,NAN,HS+,NH,NAN,NAN,5.51E-10,0,0,10,41000
N+,H2S,NAN,HS,NH+,NAN,NAN,5.70E-11,0,0,10,41000
N,H2S+,NAN,NS+,H2,NAN,NAN,7.90E-10,0,0,10,41000
N+,H2S,NAN,S+,NH,H,NAN,2.28E-10,0,0,10,41000
N,SIC+,NAN,SI+,CN,NAN,NAN,7.70E-10,0,0,10,41000
N+,CO2,NAN,NO,CO+,NAN,NAN,2.50E-10,0,0,10,41000
N,SIO+,NAN,NO+,SI,NAN,NAN,9.00E-11,0,0,10,41000
N,SIO+,NAN,NO,SI+,NAN,NAN,2.10E-10,0,0,10,41000
N,SO+,NAN,NS+,O,NAN,NAN,5.00E-11,0,0,10,41000
N+,OCS,NAN,S+,CO,N,NAN,3.08E-10,0,0,10,41000
N+,OCS,NAN,CS+,NO,NAN,NAN,7.00E-11,0,0,10,41000
CH2,NH+,NAN,CH3+,N,NAN,NAN,1.40E-09,0,0,10,41000
CH2+,O,NAN,HCO+,H,NAN,NAN,7.50E-10,0,0,10,41000
CH2,NH2+,NAN,CH3+,NH,NAN,NAN,4.90E-10,0,0,10,41000
CH2,OH+,NAN,O,CH3+,NAN,NAN,4.80E-10,0,0,10,41000
CH2+,NH3,NAN,NH4+,CH,NAN,NAN,1.26E-09,0,0,10,41000
CH2,NH3+,NAN,NH2,CH3+,NAN,NAN,9.60E-10,0,0,10,41000
CH2,CH5+,NAN,CH4,CH3+,NAN,NAN,9.60E-10,0,0,10,41000
CH2+,H2O,NAN,H3CO+,H,NAN,NAN,1.20E-09,0,0,10,41000
CH2,H2O+,NAN,OH,CH3+,NAN,NAN,4.70E-10,0,0,10,41000
CH2,H3O+,NAN,H2O,CH3+,NAN,NAN,9.40E-10,0,0,10,41000
CH2,C2H+,NAN,C2,CH3+,NAN,NAN,4.40E-10,0,0,10,41000
CH2,HCN+,NAN,CN,CH3+,NAN,NAN,8.70E-10,0,0,10,41000
CH2,CO+,NAN,HCO+,CH,NAN,NAN,4.30E-10,0,0,10,41000
CH2,HCNH+,NAN,HCN,CH3+,NAN,NAN,4.35E-10,0,0,10,41000
CH2,HCNH+,NAN,HNC,CH3+,NAN,NAN,4.35E-10,0,0,10,41000
CH2+,HCO,NAN,CO,CH3+,NAN,NAN,4.50E-10,0,0,10,41000
CH2,HCO+,NAN,CO,CH3+,NAN,NAN,8.60E-10,0,0,10,41000
CH2,N2H+,NAN,N2,CH3+,NAN,NAN,8.60E-10,0,0,10,41000
CH2+,H2CO,NAN,HCO+,CH3,NAN,NAN,2.81E-09,0,0,10,41000
CH2,H2CO+,NAN,HCO,CH3+,NAN,NAN,4.30E-10,0,0,10,41000
CH2,HNO+,NAN,NO,CH3+,NAN,NAN,8.60E-10,0,0,10,41000
CH2,O2+,NAN,H2CO+,O,NAN,NAN,4.30E-10,0,0,10,41000
CH2+,O2,NAN,HCO+,OH,NAN,NAN,9.10E-10,0,0,10,41000
CH2+,S,NAN,HCS+,H,NAN,NAN,1.40E-09,0,0,10,41000
CH2,S+,NAN,HCS+,H,NAN,NAN,1.00E-11,0,0,10,41000
CH2,O2H+,NAN,O2,CH3+,NAN,NAN,8.50E-10,0,0,10,41000
CH2+,H2S,NAN,H3S+,CH,NAN,NAN,2.30E-10,0,0,10,41000
CH2+,H2S,NAN,HCS+,H2,H,NAN,2.30E-10,0,0,10,41000
CH2+,H2S,NAN,H3CS+,H,NAN,NAN,1.84E-09,0,0,10,41000
CH2+,CO2,NAN,H2CO+,CO,NAN,NAN,1.60E-09,0,0,10,41000
CH2,SIO+,NAN,H2CO,SI+,NAN,NAN,8.20E-10,0,0,10,41000
CH2+,OCS,NAN,HCS+,HCO,NAN,NAN,1.08E-09,0,0,10,41000
CH2+,OCS,NAN,H2CS+,CO,NAN,NAN,7.20E-10,0,0,10,41000
NH+,NH,NAN,NH2+,N,NAN,NAN,1.00E-09,0,0,10,41000
NH,CH3+,NAN,HCNH+,H2,NAN,NAN,7.40E-10,0,0,10,41000
NH+,O,NAN,OH+,N,NAN,NAN,1.00E-09,0,0,10,41000
NH,O+,NAN,NO+,H,NAN,NAN,3.60E-10,0,0,10,41000
NH+,NH2,NAN,NH3+,N,NAN,NAN,1.50E-09,0,0,10,41000
NH,NH2+,NAN,NH3+,N,NAN,NAN,7.30E-10,0,0,10,41000
NH+,OH,NAN,H2O+,N,NAN,NAN,1.00E-09,0,0,10,41000
NH,OH+,NAN,NH2+,O,NAN,NAN,3.60E-10,0,0,10,41000
NH+,NH3,NAN,NH4+,N,NAN,NAN,6.00E-10,0,0,10,41000
NH,NH3+,NAN,NH4+,N,NAN,NAN,7.10E-10,0,0,10,41000
NH,CH5+,NAN,CH4,NH2+,NAN,NAN,7.10E-10,0,0,10,41000
NH+,H2O,NAN,NH3+,O,NAN,NAN,1.75E-10,0,0,10,41000
NH+,H2O,NAN,H3O+,N,NAN,NAN,1.05E-09,0,0,10,41000
NH+,H2O,NAN,HNO+,H2,NAN,NAN,3.50E-10,0,0,10,41000
NH,H2O+,NAN,H3O+,N,NAN,NAN,7.10E-10,0,0,10,41000
NH+,H2O,NAN,OH,NH2+,NAN,NAN,8.75E-10,0,0,10,41000
NH+,C2,NAN,C2H+,N,NAN,NAN,4.90E-10,0,0,10,41000
NH+,C2,NAN,HCN+,C,NAN,NAN,4.90E-10,0,0,10,41000
NH,C2+,NAN,C2H+,N,NAN,NAN,3.30E-10,0,0,10,41000
NH+,C2,NAN,C2N+,H,NAN,NAN,4.90E-10,0,0,10,41000
NH,C2+,NAN,C2N+,H,NAN,NAN,3.30E-10,0,0,10,41000
NH+,C2H,NAN,C2H2+,N,NAN,NAN,1.40E-09,0,0,10,41000
NH+,CN,NAN,HCN+,N,NAN,NAN,1.60E-09,0,0,10,41000
NH+,HCN,NAN,HCNH+,N,NAN,NAN,1.80E-09,0,0,10,41000
NH+,HNC,NAN,HCNH+,N,NAN,NAN,1.80E-09,0,0,10,41000
NH,HCN+,NAN,CN,NH2+,NAN,NAN,6.50E-10,0,0,10,41000
NH+,CO,NAN,HCO+,N,NAN,NAN,4.41E-10,0,0,10,41000
NH,CO+,NAN,HCO+,N,NAN,NAN,3.20E-10,0,0,10,41000
NH+,N2,NAN,N2H+,N,NAN,NAN,6.50E-10,0,0,10,41000
NH+,HCO,NAN,H2CO+,N,NAN,NAN,1.30E-09,0,0,10,41000
NH,HCO+,NAN,CO,NH2+,NAN,NAN,6.40E-10,0,0,10,41000
NH,N2H+,NAN,N2,NH2+,NAN,NAN,6.40E-10,0,0,10,41000
NH+,NO,NAN,N2H+,O,NAN,NAN,1.78E-10,0,0,10,41000
NH+,H2CO,NAN,H3CO+,N,NAN,NAN,4.95E-10,0,0,10,41000
NH,H2CO+,NAN,H3CO+,N,NAN,NAN,6.40E-10,0,0,10,41000
NH+,H2CO,NAN,HCO+,NH2,NAN,NAN,1.82E-09,0,0,10,41000
NH,HNO+,NAN,NO,NH2+,NAN,NAN,6.30E-10,0,0,10,41000
NH,O2+,NAN,HNO+,O,NAN,NAN,3.20E-10,0,0,10,41000
NH+,O2,NAN,NO+,OH,NAN,NAN,2.05E-10,0,0,10,41000
NH+,O2,NAN,O2H+,N,NAN,NAN,1.64E-10,0,0,10,41000
NH+,S,NAN,HS+,N,NAN,NAN,6.90E-10,0,0,10,41000
NH+,S,NAN,NS+,H,NAN,NAN,6.90E-10,0,0,10,41000
NH,S+,NAN,NS+,H,NAN,NAN,6.30E-10,0,0,10,41000
NH,O2H+,NAN,O2,NH2+,NAN,NAN,6.30E-10,0,0,10,41000
NH+,CO2,NAN,NO+,HCO,NAN,NAN,3.30E-10,0,0,10,41000
NH+,CO2,NAN,HNO+,CO,NAN,NAN,3.85E-10,0,0,10,41000
NH+,CO2,NAN,HCO2+,N,NAN,NAN,3.85E-10,0,0,10,41000
CH3+,O,NAN,H2CO+,H,NAN,NAN,4.00E-11,0,0,10,41000
CH3+,O,NAN,HCO+,H2,NAN,NAN,4.00E-10,0,0,10,41000
CH3+,OH,NAN,H2CO+,H2,NAN,NAN,7.20E-10,0,0,10,41000
CH3+,NH3,NAN,NH4+,CH2,NAN,NAN,3.04E-10,0,0,10,41000
CH3+,C2H4,NAN,C3H5+,H2,NAN,NAN,5.24E-10,0,0,10,41000
CH3+,HCO,NAN,CO,CH4+,NAN,NAN,4.40E-10,0,0,10,41000
CH3+,H2CO,NAN,HCO+,CH4,NAN,NAN,1.60E-09,0,0,10,41000
CH3+,O2,NAN,H3CO+,O,NAN,NAN,5.00E-12,0,0,10,41000
CH3+,CH3OH,NAN,H3CO+,CH4,NAN,NAN,2.30E-09,0,0,10,41000
CH3,S+,NAN,H2CS+,H,NAN,NAN,1.00E-11,0,0,10,41000
CH3+,S,NAN,HCS+,H2,NAN,NAN,1.40E-09,0,0,10,41000
CH3+,SIH4,NAN,SIH3+,CH4,NAN,NAN,1.80E-09,0,0,10,41000
CH3+,HS,NAN,H2CS+,H2,NAN,NAN,1.00E-09,0,0,10,41000
CH3+,H2S,NAN,H3CS+,H2,NAN,NAN,1.30E-09,0,0,10,41000
CH3+,SO,NAN,HOCS+,H2,NAN,NAN,9.50E-10,0,0,10,41000
CH3+,OCS,NAN,H3CS+,CO,NAN,NAN,1.30E-09,0,0,10,41000
O,NH2+,NAN,HNO+,H,NAN,NAN,7.20E-11,0,0,10,41000
O+,CH4,NAN,OH,CH3+,NAN,NAN,1.10E-10,0,0,10,41000
O,CH4+,NAN,OH,CH3+,NAN,NAN,1.00E-09,0,0,10,41000
O+,OH,NAN,O2+,H,NAN,NAN,3.60E-10,0,0,10,41000
O,OH+,NAN,O2+,H,NAN,NAN,7.10E-10,0,0,10,41000
O,NH3+,NAN,HNO+,H2,NAN,NAN,1.00E-11,0,0,10,41000
O,CH5+,NAN,H3O+,CH2,NAN,NAN,2.20E-10,0,0,10,41000
O,CH5+,NAN,H3CO+,H2,NAN,NAN,4.40E-12,0,0,10,41000
O,H2O+,NAN,O2+,H2,NAN,NAN,4.00E-11,0,0,10,41000
O+,C2,NAN,CO+,C,NAN,NAN,4.80E-10,0,0,10,41000
O,C2+,NAN,CO+,C,NAN,NAN,3.10E-10,0,0,10,41000
O+,C2H,NAN,CO+,CH,NAN,NAN,4.60E-10,0,0,10,41000
O,C2H+,NAN,HCO+,C,NAN,NAN,3.30E-10,0,0,10,41000
O+,CN,NAN,NO+,C,NAN,NAN,1.00E-09,0,0,10,41000
O,C2H2+,NAN,HCO+,CH,NAN,NAN,8.50E-11,0,0,10,41000
O+,HCN,NAN,NO+,CH,NAN,NAN,1.20E-09,0,0,20,5565
O+,HCN,NAN,HCO+,N,NAN,NAN,1.20E-09,0,0,205,565
O+,N2,NAN,NO+,N,NAN,NAN,2.16E-12,-0.86,0,23,222
O,N2+,NAN,NO+,N,NAN,NAN,1.30E-10,0,0,10,41000
O+,C2H4,NAN,C2H2+,H2O,NAN,NAN,1.12E-09,0,0,10,41000
O+,HCO,NAN,CO,OH+,NAN,NAN,4.30E-10,0,0,10,41000
O,N2H+,NAN,N2,OH+,NAN,NAN,1.40E-10,0,0,10,41000
O,SIH+,NAN,SIO+,H,NAN,NAN,4.00E-10,0,0,10,41000
O+,H2CO,NAN,HCO+,OH,NAN,NAN,1.40E-09,0,0,10,41000
O,SIH2+,NAN,SIOH+,H,NAN,NAN,6.30E-10,0,0,10,41000
O,SIH3+,NAN,SIOH+,H2,NAN,NAN,2.00E-10,0,0,10,41000
O+,CH3OH,NAN,H2CO+,H2O,NAN,NAN,9.50E-11,0,0,10,41000
O+,CH3OH,NAN,H3CO+,OH,NAN,NAN,1.33E-09,0,0,10,41000
O,O2H+,NAN,O2,OH+,NAN,NAN,6.20E-10,0,0,10,41000
O,HS+,NAN,S+,OH,NAN,NAN,2.90E-10,0,0,10,41000
O,HS+,NAN,SO+,H,NAN,NAN,2.90E-10,0,0,10,41000
O+,H2S,NAN,HS+,OH,NAN,NAN,4.20E-10,0,0,10,41000
O,H2S+,NAN,HS+,OH,NAN,NAN,3.10E-10,0,0,10,41000
O+,H2S,NAN,S+,H2O,NAN,NAN,2.20E-10,0,0,10,41000
O,H2S+,NAN,SO+,H2,NAN,NAN,3.10E-10,0,0,10,41000
O,SIC+,NAN,SIO+,C,NAN,NAN,6.00E-10,0,0,10,41000
O+,CO2,NAN,O2+,CO,NAN,NAN,9.40E-10,0,0,10,41000
O,CS+,NAN,S,CO+,NAN,NAN,6.00E-11,0,0,10,41000
O,SIO+,NAN,O2,SI+,NAN,NAN,2.00E-10,0,0,10,41000
O,HCO2+,NAN,O2,HCO+,NAN,NAN,1.00E-09,0,0,10,41000
O,HCS+,NAN,S,HCO+,NAN,NAN,5.00E-12,0,0,10,41000
O,HCS+,NAN,OCS+,H,NAN,NAN,5.00E-12,0,0,10,41000
O+,NO2,NAN,O2,NO+,NAN,NAN,8.30E-10,0,0,10,41000
O,NS+,NAN,S,NO+,NAN,NAN,6.10E-10,0,0,10,41000
O+,OCS,NAN,CO2,S+,NAN,NAN,2.00E-11,0,0,10,41000
O+,SO2,NAN,SO+,O2,NAN,NAN,3.60E-10,0,0,10,41000
NH2+,NH2,NAN,NH3+,NH,NAN,NAN,1.00E-09,0,0,10,41000
NH2,OH+,NAN,NH3+,O,NAN,NAN,5.00E-10,0,0,10,41000
NH2+,NH3,NAN,NH4+,NH,NAN,NAN,1.61E-09,0,0,10,41000
NH2,NH3+,NAN,NH4+,NH,NAN,NAN,1.00E-11,0,0,10,41000
NH2,CH5+,NAN,NH3+,CH4,NAN,NAN,9.90E-10,0,0,10,41000
NH2+,H2O,NAN,NH3+,OH,NAN,NAN,1.00E-10,0,0,10,41000
NH2+,H2O,NAN,H3O+,NH,NAN,NAN,2.76E-09,0,0,10,41000
NH2,H2O+,NAN,NH3+,OH,NAN,NAN,4.90E-10,0,0,10,41000
NH2+,H2O,NAN,NH4+,O,NAN,NAN,1.45E-10,0,0,10,41000
NH2,H3O+,NAN,H2O,NH3+,NAN,NAN,9.70E-10,0,0,10,41000
NH2,C2+,NAN,C2NH+,H,NAN,NAN,4.60E-10,0,0,10,41000
NH2+,C2,NAN,C2H+,NH,NAN,NAN,9.70E-10,0,0,10,41000
NH2+,C2H,NAN,C2H2+,NH,NAN,NAN,9.10E-10,0,0,10,41000
NH2,C2H+,NAN,C2,NH3+,NAN,NAN,4.60E-10,0,0,10,41000
NH2,C2H2+,NAN,C2H,NH3+,NAN,NAN,4.50E-10,0,0,10,41000
NH2+,HCN,NAN,HCNH+,NH,NAN,NAN,1.20E-09,0,0,10,41000
NH2+,HNC,NAN,HCNH+,NH,NAN,NAN,1.20E-09,0,0,10,41000
NH2,HCN+,NAN,CN,NH3+,NAN,NAN,9.00E-10,0,0,10,41000
NH2,CO+,NAN,HCO+,NH,NAN,NAN,4.50E-10,0,0,10,41000
NH2,HCNH+,NAN,HCN,NH3+,NAN,NAN,4.45E-10,0,0,10,41000
NH2,HCNH+,NAN,HNC,NH3+,NAN,NAN,4.45E-10,0,0,10,41000
NH2+,HCO,NAN,H2CO+,NH,NAN,NAN,4.30E-10,0,0,10,41000
NH2,HCO+,NAN,CO,NH3+,NAN,NAN,8.90E-10,0,0,10,41000
NH2,N2H+,NAN,N2,NH3+,NAN,NAN,8.90E-10,0,0,10,41000
NH2+,H2CO,NAN,HCO,NH3+,NAN,NAN,5.60E-10,0,0,10,41000
NH2+,H2CO,NAN,H3CO+,NH,NAN,NAN,2.24E-09,0,0,10,41000
NH2,H2CO+,NAN,HCO,NH3+,NAN,NAN,8.80E-10,0,0,10,41000
NH2,HNO+,NAN,NO,NH3+,NAN,NAN,8.80E-10,0,0,10,41000
NH2,H3CO+,NAN,H2CO,NH3+,NAN,NAN,8.80E-10,0,0,10,41000
NH2+,O2,NAN,HNO+,OH,NAN,NAN,2.10E-11,0,0,10,41000
NH2+,O2,NAN,H2NO+,O,NAN,NAN,1.19E-10,0,0,10,41000
NH2+,S,NAN,HS+,NH,NAN,NAN,4.40E-10,0,0,10,41000
NH2+,S,NAN,HNS+,H,NAN,NAN,4.40E-10,0,0,10,41000
NH2,O2H+,NAN,O2,NH3+,NAN,NAN,8.70E-10,0,0,10,41000
NH2+,H2S,NAN,S,NH4+,NAN,NAN,1.80E-10,0,0,10,41000
NH2+,H2S,NAN,HS+,NH3,NAN,NAN,1.80E-10,0,0,10,41000
NH2+,H2S,NAN,HS,NH3+,NAN,NAN,4.50E-10,0,0,10,41000
NH2+,H2S,NAN,H3S+,NH,NAN,NAN,2.70E-10,0,0,10,41000
CH4+,CH4,NAN,CH5+,CH3,NAN,NAN,1.50E-09,0,0,10,41000
CH4,OH+,NAN,CH5+,O,NAN,NAN,1.95E-10,0,0,10,41000
CH4,OH+,NAN,H3O+,CH2,NAN,NAN,1.31E-09,0,0,10,41000
CH4+,NH3,NAN,NH4+,CH3,NAN,NAN,1.15E-09,0,0,10,41000
CH4,NH3+,NAN,NH4+,CH3,NAN,NAN,4.80E-10,0,0,10,41000
CH4+,H2O,NAN,H3O+,CH3,NAN,NAN,2.60E-09,0,0,10,41000
CH4,H2O+,NAN,H3O+,CH3,NAN,NAN,1.40E-09,0,0,10,41000
CH4,C2+,NAN,C2H+,CH3,NAN,NAN,2.38E-10,0,0,10,41000
CH4,C2+,NAN,C2H2+,CH2,NAN,NAN,1.82E-10,0,0,10,41000
CH4,C2H+,NAN,C2H2+,CH3,NAN,NAN,3.74E-10,0,0,10,41000
CH4,C2H2+,NAN,C3H5+,H,NAN,NAN,6.64E-10,0,0,10,41000
CH4,HCN+,NAN,HCNH+,CH3,NAN,NAN,1.04E-09,0,0,10,41000
CH4+,CO,NAN,HCO+,CH3,NAN,NAN,1.40E-09,0,0,10,41000
CH4,CO+,NAN,HCO+,CH3,NAN,NAN,4.55E-10,0,0,10,41000
CH4,N2+,NAN,N2,CH2+,H2,NAN,7.00E-11,0,0,10,41000
CH4,N2+,NAN,N2,CH3+,H,NAN,9.30E-10,0,0,10,41000
CH4,N2H+,NAN,N2,CH5+,NAN,NAN,8.90E-10,0,0,10,41000
CH4+,H2CO,NAN,H3CO+,CH3,NAN,NAN,1.98E-09,0,0,10,41000
CH4,H2CO+,NAN,H3CO+,CH3,NAN,NAN,9.35E-11,0,0,10,41000
CH4,HNO+,NAN,NO,CH5+,NAN,NAN,1.00E-10,0,0,10,41000
CH4+,CH3OH,NAN,CH3OH2+,CH3,NAN,NAN,1.20E-09,0,0,10,41000
CH4,S+,NAN,HCS+,H2,H,NAN,2.00E-11,0,0,10,41000
CH4,S+,NAN,H3CS+,H,NAN,NAN,3.80E-10,0,0,10,41000
CH4,HS+,NAN,H3CS+,H2,NAN,NAN,2.20E-10,0,0,10,41000
CH4+,H2S,NAN,H3S+,CH3,NAN,NAN,1.16E-09,0,0,10,41000
CH4+,CO2,NAN,HCO2+,CH3,NAN,NAN,1.20E-09,0,0,10,41000
CH4,CS+,NAN,HCS+,CH3,NAN,NAN,5.00E-10,0,0,10,41000
CH4,HCO2+,NAN,CO2,CH5+,NAN,NAN,7.80E-10,0,0,10,41000
CH4+,OCS,NAN,HOCS+,CH3,NAN,NAN,9.80E-10,0,0,10,41000
OH+,OH,NAN,H2O+,O,NAN,NAN,7.00E-10,0,0,10,41000
OH+,NH3,NAN,NH4+,O,NAN,NAN,1.20E-09,0,0,10,41000
OH,NH3+,NAN,NH4+,O,NAN,NAN,7.00E-10,0,0,10,41000
OH,CH5+,NAN,H2O+,CH4,NAN,NAN,7.00E-10,0,0,10,41000
